Time(ms), Hdg, Alt, Temp, optflow_intTime,optflow_intX,optflow_intY,optflow_intXgyro,optflow_intYgyro,optflow_intZgyro,optflow_quality,optflow_timeDel,optflow_dist,imu_orientX,imu_orientY,imu_orientZ,imu_orientW,imu_angularX,imu_angularY,imu_angularZimu_linAccelX,imu_linAccelY,imu_linAccelZ
-696618,120.33,0.1,42.12,0,0,0,0,0,0,0,0,0,0.00583364,-0.00449373,0.261621,-0.965142,0.000313834,0.00186415,-0.00197066,0.127486,0.0294199,9.63013
-694629,120.33,0.1,42.12,0,0,0,0,0,0,0,0,0,0.00583364,-0.00449373,0.261621,-0.965142,0.000313834,0.00186415,-0.00197066,0.127486,0.0294199,9.63013
-692713,120.33,0.1,42.12,0,0,0,0,0,0,0,0,0,0.00583364,-0.00449373,0.261621,-0.965142,0.000313834,0.00186415,-0.00197066,0.127486,0.0294199,9.63013
-690581,120.33,0.1,42.12,0,0,0,0,0,0,0,0,0,0.00583364,-0.00449373,0.261621,-0.965142,0.000313834,0.00186415,-0.00197066,0.127486,0.0294199,9.63013
-688525,120.33,0.1,42.12,0,0,0,0,0,0,0,0,0,0.00583364,-0.00449373,0.261621,-0.965142,0.000313834,0.00186415,-0.00197066,0.127486,0.0294199,9.63013
-686453,120.33,0.1,42.12,0,0,0,0,0,0,0,0,0,0.00583364,-0.00449373,0.261621,-0.965142,0.000313834,0.00186415,-0.00197066,0.127486,0.0294199,9.63013
-684426,120.33,0.1,42.12,0,0,0,0,0,0,0,0,0,0.00583364,-0.00449373,0.261621,-0.965142,0.000313834,0.00186415,-0.00197066,0.127486,0.0294199,9.63013
-682359,120.33,0.1,42.12,0,0,0,0,0,0,0,0,0,0.00583364,-0.00449373,0.261621,-0.965142,0.000313834,0.00186415,-0.00197066,0.127486,0.0294199,9.63013
-680202,120.33,0.1,42.12,0,0,0,0,0,0,0,0,0,0.00583364,-0.00449373,0.261621,-0.965142,0.000313834,0.00186415,-0.00197066,0.127486,0.0294199,9.63013
-678021,120.33,0.1,42.12,0,0,0,0,0,0,0,0,0,0.00583364,-0.00449373,0.261621,-0.965142,0.000313834,0.00186415,-0.00197066,0.127486,0.0294199,9.63013
-676074,120.33,0.1,42.12,0,0,0,0,0,0,0,0,0,0.00583364,-0.00449373,0.261621,-0.965142,0.000313834,0.00186415,-0.00197066,0.127486,0.0294199,9.63013
-674050,120.33,0.1,42.12,0,0,0,0,0,0,0,0,0,0.00583364,-0.00449373,0.261621,-0.965142,0.000313834,0.00186415,-0.00197066,0.127486,0.0294199,9.63013
-671983,120.33,0.1,42.12,0,0,0,0,0,0,0,0,0,0.00583364,-0.00449373,0.261621,-0.965142,0.000313834,0.00186415,-0.00197066,0.127486,0.0294199,9.63013
-669856,120.33,0.1,42.12,0,0,0,0,0,0,0,0,0,0.00583364,-0.00449373,0.261621,-0.965142,0.000313834,0.00186415,-0.00197066,0.127486,0.0294199,9.63013
-667769,120.33,0.1,42.12,0,0,0,0,0,0,0,0,0,0.00583364,-0.00449373,0.261621,-0.965142,0.000313834,0.00186415,-0.00197066,0.127486,0.0294199,9.63013
-665752,120.33,0.1,42.12,0,0,0,0,0,0,0,0,0,0.00583364,-0.00449373,0.261621,-0.965142,0.000313834,0.00186415,-0.00197066,0.127486,0.0294199,9.63013
-663710,120.33,0.1,42.12,0,0,0,0,0,0,0,0,0,0.00583364,-0.00449373,0.261621,-0.965142,0.000313834,0.00186415,-0.00197066,0.127486,0.0294199,9.63013
-661601,120.33,0.1,42.12,0,0,0,0,0,0,0,0,0,0.00583364,-0.00449373,0.261621,-0.965142,0.000313834,0.00186415,-0.00197066,0.127486,0.0294199,9.63013
-659536,120.33,0.1,42.12,0,0,0,0,0,0,0,0,0,0.00583364,-0.00449373,0.261621,-0.965142,0.000313834,0.00186415,-0.00197066,0.127486,0.0294199,9.63013
-657290,120.33,0.1,42.12,0,0,0,0,0,0,0,0,0,0.00583364,-0.00449373,0.261621,-0.965142,0.000313834,0.00186415,-0.00197066,0.127486,0.0294199,9.63013
-655157,120.33,0.1,42.12,0,0,0,0,0,0,0,0,0,0.00583364,-0.00449373,0.261621,-0.965142,0.000313834,0.00186415,-0.00197066,0.127486,0.0294199,9.63013
-651783,120.33,0.1,42.12,0,0,0,0,0,0,0,0,0,0.00583364,-0.00449373,0.261621,-0.965142,0.000313834,0.00186415,-0.00197066,0.127486,0.0294199,9.63013
-648820,120.33,0.1,42.12,0,0,0,0,0,0,0,0,0,0.00583364,-0.00449373,0.261621,-0.965142,0.000313834,0.00186415,-0.00197066,0.127486,0.0294199,9.63013
-646326,120.33,0.1,42.12,0,0,0,0,0,0,0,0,0,0.00584293,-0.00447565,0.261598,-0.965149,0.000440048,0.00262063,-0.0026599,0.11768,0.0294199,9.65955
-644175,120.33,0.1,42.12,0,0,0,0,0,0,0,0,0,0.00584293,-0.00447565,0.261598,-0.965149,0.000440048,0.00262063,-0.0026599,0.11768,0.0294199,9.65955
-642038,120.33,0.1,42.12,0,0,0,0,0,0,0,0,0,0.00584293,-0.00447565,0.261598,-0.965149,0.000440048,0.00262063,-0.0026599,0.11768,0.0294199,9.65955
-639936,120.33,0.1,42.12,0,0,0,0,0,0,0,0,0,0.00584293,-0.00447565,0.261598,-0.965149,0.000440048,0.00262063,-0.0026599,0.11768,0.0294199,9.65955
-637824,120.33,0.1,42.12,0,0,0,0,0,0,0,0,0,0.00584293,-0.00447565,0.261598,-0.965149,0.000440048,0.00262063,-0.0026599,0.11768,0.0294199,9.65955
-635652,120.33,0.1,42.12,0,0,0,0,0,0,0,0,0,0.00584293,-0.00447565,0.261598,-0.965149,0.000440048,0.00262063,-0.0026599,0.11768,0.0294199,9.65955
-633603,120.33,0.1,42.12,0,0,0,0,0,0,0,0,0,0.00584293,-0.00447565,0.261598,-0.965149,0.000440048,0.00262063,-0.0026599,0.11768,0.0294199,9.65955
-631311,120.33,0.1,42.12,0,0,0,0,0,0,0,0,0,0.00584293,-0.00447565,0.261598,-0.965149,0.000440048,0.00262063,-0.0026599,0.11768,0.0294199,9.65955
-629024,120.33,0.1,42.12,0,0,0,0,0,0,0,0,0,0.00584293,-0.00447565,0.261598,-0.965149,0.000440048,0.00262063,-0.0026599,0.11768,0.0294199,9.65955
-626850,120.33,0.1,42.12,0,0,0,0,0,0,0,0,0,0.00584293,-0.00447565,0.261598,-0.965149,0.000440048,0.00262063,-0.0026599,0.11768,0.0294199,9.65955
-624692,120.33,0.1,42.12,0,0,0,0,0,0,0,0,0,0.00584293,-0.00447565,0.261598,-0.965149,0.000440048,0.00262063,-0.0026599,0.11768,0.0294199,9.65955
-622541,120.33,0.1,42.12,0,0,0,0,0,0,0,0,0,0.00584293,-0.00447565,0.261598,-0.965149,0.000440048,0.00262063,-0.0026599,0.11768,0.0294199,9.65955
-620296,120.33,0.1,42.12,0,0,0,0,0,0,0,0,0,0.00584293,-0.00447565,0.261598,-0.965149,0.000440048,0.00262063,-0.0026599,0.11768,0.0294199,9.65955
-618020,120.33,0.1,42.12,0,0,0,0,0,0,0,0,0,0.00584293,-0.00447565,0.261598,-0.965149,0.000440048,0.00262063,-0.0026599,0.11768,0.0294199,9.65955
-615851,120.33,0.1,42.12,0,0,0,0,0,0,0,0,0,0.00584293,-0.00447565,0.261598,-0.965149,0.000440048,0.00262063,-0.0026599,0.11768,0.0294199,9.65955
-613718,120.33,0.1,42.12,0,0,0,0,0,0,0,0,0,0.00584293,-0.00447565,0.261598,-0.965149,0.000440048,0.00262063,-0.0026599,0.11768,0.0294199,9.65955
-611586,120.33,0.1,42.12,0,0,0,0,0,0,0,0,0,0.00584293,-0.00447565,0.261598,-0.965149,0.000440048,0.00262063,-0.0026599,0.11768,0.0294199,9.65955
-609387,120.33,0.1,42.12,0,0,0,0,0,0,0,0,0,0.00584293,-0.00447565,0.261598,-0.965149,0.000440048,0.00262063,-0.0026599,0.11768,0.0294199,9.65955
-606976,120.33,0.1,42.12,0,0,0,0,0,0,0,0,0,0.00584293,-0.00447565,0.261598,-0.965149,0.000440048,0.00262063,-0.0026599,0.11768,0.0294199,9.65955
-605038,120.33,0.1,42.12,0,0,0,0,0,0,0,0,0,0.00584293,-0.00447565,0.261598,-0.965149,0.000440048,0.00262063,-0.0026599,0.11768,0.0294199,9.65955
-602985,120.33,0.1,42.12,0,0,0,0,0,0,0,0,0,0.00584293,-0.00447565,0.261598,-0.965149,0.000440048,0.00262063,-0.0026599,0.11768,0.0294199,9.65955
-600881,120.33,0.1,42.12,0,0,0,0,0,0,0,0,0,0.00584293,-0.00447565,0.261598,-0.965149,0.000440048,0.00262063,-0.0026599,0.11768,0.0294199,9.65955
-598905,120.33,0.1,42.12,0,0,0,0,0,0,0,0,0,0.00584293,-0.00447565,0.261598,-0.965149,0.000440048,0.00262063,-0.0026599,0.11768,0.0294199,9.65955
-596789,120.33,0.1,42.12,0,0,0,0,0,0,0,0,0,0.00584293,-0.00447565,0.261598,-0.965149,0.000440048,0.00262063,-0.0026599,0.11768,0.0294199,9.65955
-594704,120.33,0.1,42.12,0,0,0,0,0,0,0,0,0,0.00584293,-0.00447565,0.261598,-0.965149,0.000440048,0.00262063,-0.0026599,0.11768,0.0294199,9.65955
-592519,120.33,0.1,42.12,0,0,0,0,0,0,0,0,0,0.00584293,-0.00447565,0.261598,-0.965149,0.000440048,0.00262063,-0.0026599,0.11768,0.0294199,9.65955
-590439,120.33,0.1,42.12,0,0,0,0,0,0,0,0,0,0.00584293,-0.00447565,0.261598,-0.965149,0.000440048,0.00262063,-0.0026599,0.11768,0.0294199,9.65955
-587961,120.33,0.1,42.12,0,0,0,0,0,0,0,0,0,0.00584293,-0.00447565,0.261598,-0.965149,0.000440048,0.00262063,-0.0026599,0.11768,0.0294199,9.65955
-585820,120.33,0.1,42.12,0,0,0,0,0,0,0,0,0,0.00584293,-0.00447565,0.261598,-0.965149,0.000440048,0.00262063,-0.0026599,0.11768,0.0294199,9.65955
-583737,120.33,0.1,42.12,0,0,0,0,0,0,0,0,0,0.00584293,-0.00447565,0.261598,-0.965149,0.000440048,0.00262063,-0.0026599,0.11768,0.0294199,9.65955
-581644,120.33,0.1,42.12,0,0,0,0,0,0,0,0,0,0.00584293,-0.00447565,0.261598,-0.965149,0.000440048,0.00262063,-0.0026599,0.11768,0.0294199,9.65955
-579435,120.33,0.1,42.12,0,0,0,0,0,0,0,0,0,0.00584293,-0.00447565,0.261598,-0.965149,0.000440048,0.00262063,-0.0026599,0.11768,0.0294199,9.65955
-577260,120.33,0.1,42.12,0,0,0,0,0,0,0,0,0,0.00584293,-0.00447565,0.261598,-0.965149,0.000440048,0.00262063,-0.0026599,0.11768,0.0294199,9.65955
-575078,120.33,0.1,42.12,0,0,0,0,0,0,0,0,0,0.00584293,-0.00447565,0.261598,-0.965149,0.000440048,0.00262063,-0.0026599,0.11768,0.0294199,9.65955
-572966,120.33,0.1,42.12,0,0,0,0,0,0,0,0,0,0.00584293,-0.00447565,0.261598,-0.965149,0.000440048,0.00262063,-0.0026599,0.11768,0.0294199,9.65955
-570817,120.33,0.1,42.12,0,0,0,0,0,0,0,0,0,0.00584293,-0.00447565,0.261598,-0.965149,0.000440048,0.00262063,-0.0026599,0.11768,0.0294199,9.65955
-562150,120.33,0.1,42.12,0,0,0,0,0,0,0,0,0,0.00584293,-0.00447565,0.261598,-0.965149,0.000440048,0.00262063,-0.0026599,0.11768,0.0294199,9.65955
-559983,120.33,0.1,42.12,0,0,0,0,0,0,0,0,0,0.00584293,-0.00447565,0.261598,-0.965149,0.000440048,0.00262063,-0.0026599,0.11768,0.0294199,9.65955
-557905,120.33,0.1,42.12,0,0,0,0,0,0,0,0,0,0.00584293,-0.00447565,0.261598,-0.965149,0.000440048,0.00262063,-0.0026599,0.11768,0.0294199,9.65955
-555805,120.33,0.1,42.12,0,0,0,0,0,0,0,0,0,0.00584293,-0.00447565,0.261598,-0.965149,0.000440048,0.00262063,-0.0026599,0.11768,0.0294199,9.65955
-553686,120.33,0.1,42.12,0,0,0,0,0,0,0,0,0,0.00584293,-0.00447565,0.261598,-0.965149,0.000440048,0.00262063,-0.0026599,0.11768,0.0294199,9.65955
-551244,120.33,0.1,42.12,0,0,0,0,0,0,0,0,0,0.00584293,-0.00447565,0.261598,-0.965149,0.000440048,0.00262063,-0.0026599,0.11768,0.0294199,9.65955
-549132,120.33,0.1,42.12,0,0,0,0,0,0,0,0,0,0.00584293,-0.00447565,0.261598,-0.965149,0.000440048,0.00262063,-0.0026599,0.11768,0.0294199,9.65955
-546135,120.33,0.1,42.13,0,0,0,0,0,0,0,0,0,0.00584293,-0.00447565,0.261598,-0.965149,0.000440048,0.00262063,-0.0026599,0.11768,0.0294199,9.65955
-544049,120.33,0.1,42.13,0,0,0,0,0,0,0,0,0,0.00584293,-0.00447565,0.261598,-0.965149,0.000440048,0.00262063,-0.0026599,0.11768,0.0294199,9.65955
-541891,120.32,0.1,42.13,0,0,0,0,0,0,0,0,0,0.0058321,-0.0044822,0.261573,-0.965156,0.000753884,0.00312106,-0.00242928,0.127486,0.0294199,9.64974
-539831,120.32,0.11,42.13,0,0,0,0,0,0,0,0,0,0.0058321,-0.0044822,0.261573,-0.965156,0.000753884,0.00312106,-0.00242928,0.127486,0.0294199,9.64974
-537789,120.32,0.11,42.13,0,0,0,0,0,0,0,0,0,0.0058321,-0.0044822,0.261573,-0.965156,0.000753884,0.00312106,-0.00242928,0.127486,0.0294199,9.64974
-535787,120.32,0.11,42.13,0,0,0,0,0,0,0,0,0,0.0058321,-0.0044822,0.261573,-0.965156,0.000753884,0.00312106,-0.00242928,0.127486,0.0294199,9.64974
-533898,120.32,0.11,42.13,0,0,0,0,0,0,0,0,0,0.0058321,-0.0044822,0.261573,-0.965156,0.000753884,0.00312106,-0.00242928,0.127486,0.0294199,9.64974
-531655,120.32,0.11,42.13,0,0,0,0,0,0,0,0,0,0.0058321,-0.0044822,0.261573,-0.965156,0.000753884,0.00312106,-0.00242928,0.127486,0.0294199,9.64974
-529180,120.32,0.11,42.13,0,0,0,0,0,0,0,0,0,0.0058321,-0.0044822,0.261573,-0.965156,0.000753884,0.00312106,-0.00242928,0.127486,0.0294199,9.64974
-526877,120.32,0.11,42.13,0,0,0,0,0,0,0,0,0,0.0058321,-0.0044822,0.261573,-0.965156,0.000753884,0.00312106,-0.00242928,0.127486,0.0294199,9.64974
-524814,120.32,0.11,42.13,0,0,0,0,0,0,0,0,0,0.0058321,-0.0044822,0.261573,-0.965156,0.000753884,0.00312106,-0.00242928,0.127486,0.0294199,9.64974
-522662,120.32,0.11,42.13,0,0,0,0,0,0,0,0,0,0.0058321,-0.0044822,0.261573,-0.965156,0.000753884,0.00312106,-0.00242928,0.127486,0.0294199,9.64974
-520571,120.32,0.11,42.13,0,0,0,0,0,0,0,0,0,0.0058321,-0.0044822,0.261573,-0.965156,0.000753884,0.00312106,-0.00242928,0.127486,0.0294199,9.64974
-518111,120.32,0.11,42.13,0,0,0,0,0,0,0,0,0,0.0058321,-0.0044822,0.261573,-0.965156,0.000753884,0.00312106,-0.00242928,0.127486,0.0294199,9.64974
-515820,120.32,0.11,42.13,0,0,0,0,0,0,0,0,0,0.0058321,-0.0044822,0.261573,-0.965156,0.000753884,0.00312106,-0.00242928,0.127486,0.0294199,9.64974
-513897,120.32,0.11,42.13,0,0,0,0,0,0,0,0,0,0.0058321,-0.0044822,0.261573,-0.965156,0.000753884,0.00312106,-0.00242928,0.127486,0.0294199,9.64974
-511564,120.32,0.11,42.13,0,0,0,0,0,0,0,0,0,0.0058321,-0.0044822,0.261573,-0.965156,0.000753884,0.00312106,-0.00242928,0.127486,0.0294199,9.64974
-509411,120.32,0.11,42.13,0,0,0,0,0,0,0,0,0,0.0058321,-0.0044822,0.261573,-0.965156,0.000753884,0.00312106,-0.00242928,0.127486,0.0294199,9.64974
-506925,120.32,0.11,42.13,0,0,0,0,0,0,0,0,0,0.0058321,-0.0044822,0.261573,-0.965156,0.000753884,0.00312106,-0.00242928,0.127486,0.0294199,9.64974
-504578,120.32,0.11,42.13,0,0,0,0,0,0,0,0,0,0.0058321,-0.0044822,0.261573,-0.965156,0.000753884,0.00312106,-0.00242928,0.127486,0.0294199,9.64974
-502201,120.32,0.11,42.13,0,0,0,0,0,0,0,0,0,0.0058321,-0.0044822,0.261573,-0.965156,0.000753884,0.00312106,-0.00242928,0.127486,0.0294199,9.64974
-500069,120.32,0.11,42.13,0,0,0,0,0,0,0,0,0,0.0058321,-0.0044822,0.261573,-0.965156,0.000753884,0.00312106,-0.00242928,0.127486,0.0294199,9.64974
-497731,120.32,0.11,42.13,0,0,0,0,0,0,0,0,0,0.0058321,-0.0044822,0.261573,-0.965156,0.000753884,0.00312106,-0.00242928,0.127486,0.0294199,9.64974
-495458,120.32,0.11,42.13,0,0,0,0,0,0,0,0,0,0.0058321,-0.0044822,0.261573,-0.965156,0.000753884,0.00312106,-0.00242928,0.127486,0.0294199,9.64974
-493412,120.32,0.11,42.13,0,0,0,0,0,0,0,0,0,0.0058321,-0.0044822,0.261573,-0.965156,0.000753884,0.00312106,-0.00242928,0.127486,0.0294199,9.64974
-489529,120.32,0.11,42.13,0,0,0,0,0,0,0,0,0,0.0058321,-0.0044822,0.261573,-0.965156,0.000753884,0.00312106,-0.00242928,0.127486,0.0294199,9.64974
-486513,120.32,0.11,42.13,0,0,0,0,0,0,0,0,0,0.0058321,-0.0044822,0.261573,-0.965156,0.000753884,0.00312106,-0.00242928,0.127486,0.0294199,9.64974
-484108,120.32,0.11,42.13,0,0,0,0,0,0,0,0,0,0.0058321,-0.0044822,0.261573,-0.965156,0.000753884,0.00312106,-0.00242928,0.127486,0.0294199,9.64974
-481503,120.32,0.11,42.13,0,0,0,0,0,0,0,0,0,0.0058321,-0.0044822,0.261573,-0.965156,0.000753884,0.00312106,-0.00242928,0.127486,0.0294199,9.64974
-478638,120.32,0.11,42.13,0,0,0,0,0,0,0,0,0,0.0058321,-0.0044822,0.261573,-0.965156,0.000753884,0.00312106,-0.00242928,0.127486,0.0294199,9.64974
-475688,120.32,0.11,42.13,0,0,0,0,0,0,0,0,0,0.0058321,-0.0044822,0.261573,-0.965156,0.000753884,0.00312106,-0.00242928,0.127486,0.0294199,9.64974
-473263,120.32,0.11,42.13,0,0,0,0,0,0,0,0,0,0.0058321,-0.0044822,0.261573,-0.965156,0.000753884,0.00312106,-0.00242928,0.127486,0.0294199,9.64974
-470625,120.32,0.11,42.13,0,0,0,0,0,0,0,0,0,0.0058321,-0.0044822,0.261573,-0.965156,0.000753884,0.00312106,-0.00242928,0.127486,0.0294199,9.64974
-467601,120.32,0.11,42.13,0,0,0,0,0,0,0,0,0,0.0058321,-0.0044822,0.261573,-0.965156,0.000753884,0.00312106,-0.00242928,0.127486,0.0294199,9.64974
-465110,120.32,0.11,42.13,0,0,0,0,0,0,0,0,0,0.0058321,-0.0044822,0.261573,-0.965156,0.000753884,0.00312106,-0.00242928,0.127486,0.0294199,9.64974
-462554,120.32,0.11,42.13,0,0,0,0,0,0,0,0,0,0.0058321,-0.0044822,0.261573,-0.965156,0.000753884,0.00312106,-0.00242928,0.127486,0.0294199,9.64974
-459891,120.32,0.11,42.13,0,0,0,0,0,0,0,0,0,0.0058321,-0.0044822,0.261573,-0.965156,0.000753884,0.00312106,-0.00242928,0.127486,0.0294199,9.64974
-456926,120.32,0.11,42.13,0,0,0,0,0,0,0,0,0,0.0058321,-0.0044822,0.261573,-0.965156,0.000753884,0.00312106,-0.00242928,0.127486,0.0294199,9.64974
-453456,120.32,0.11,42.13,0,0,0,0,0,0,0,0,0,0.0058321,-0.0044822,0.261573,-0.965156,0.000753884,0.00312106,-0.00242928,0.127486,0.0294199,9.64974
-449667,120.32,0.11,42.13,0,0,0,0,0,0,0,0,0,0.0058321,-0.0044822,0.261573,-0.965156,0.000753884,0.00312106,-0.00242928,0.127486,0.0294199,9.64974
-446992,120.32,0.11,42.13,0,0,0,0,0,0,0,0,0,0.0058321,-0.0044822,0.261573,-0.965156,0.000753884,0.00312106,-0.00242928,0.127486,0.0294199,9.64974
-442071,120.32,0.11,42.13,0,0,0,0,0,0,0,0,0,0.0058321,-0.0044822,0.261573,-0.965156,0.000753884,0.00312106,-0.00242928,0.127486,0.0294199,9.64974
-437386,120.32,0.11,42.13,0,0,0,0,0,0,0,0,0,0.0058321,-0.0044822,0.261573,-0.965156,0.000753884,0.00312106,-0.00242928,0.127486,0.0294199,9.64974
-430817,120.32,0.11,42.13,0,0,0,0,0,0,0,0,0,0.0058321,-0.0044822,0.261573,-0.965156,0.000753884,0.00312106,-0.00242928,0.127486,0.0294199,9.64974
-429789,120.32,0.11,42.13,0,0,0,0,0,0,0,0,0,0.0058321,-0.0044822,0.261573,-0.965156,0.000753884,0.00312106,-0.00242928,0.127486,0.0294199,9.64974
-427059,120.32,0.11,42.13,0,0,0,0,0,0,0,0,0,0.00583349,-0.00449231,0.261536,-0.965166,0.000384285,0.00400731,-0.0016177,0.137293,0.0294199,9.65955
-424764,120.32,0.11,42.13,0,0,0,0,0,0,0,0,0,0.00583349,-0.00449231,0.261536,-0.965166,0.000384285,0.00400731,-0.0016177,0.137293,0.0294199,9.65955
-422213,120.32,0.11,42.13,0,0,0,0,0,0,0,0,0,0.00583349,-0.00449231,0.261536,-0.965166,0.000384285,0.00400731,-0.0016177,0.137293,0.0294199,9.65955
-419472,120.32,0.11,42.13,0,0,0,0,0,0,0,0,0,0.00583349,-0.00449231,0.261536,-0.965166,0.000384285,0.00400731,-0.0016177,0.137293,0.0294199,9.65955
-417007,120.32,0.11,42.13,0,0,0,0,0,0,0,0,0,0.00583349,-0.00449231,0.261536,-0.965166,0.000384285,0.00400731,-0.0016177,0.137293,0.0294199,9.65955
-414759,120.32,0.11,42.13,0,0,0,0,0,0,0,0,0,0.00583349,-0.00449231,0.261536,-0.965166,0.000384285,0.00400731,-0.0016177,0.137293,0.0294199,9.65955
-412394,120.32,0.11,42.13,0,0,0,0,0,0,0,0,0,0.00583349,-0.00449231,0.261536,-0.965166,0.000384285,0.00400731,-0.0016177,0.137293,0.0294199,9.65955
-410199,120.32,0.11,42.13,0,0,0,0,0,0,0,0,0,0.00583349,-0.00449231,0.261536,-0.965166,0.000384285,0.00400731,-0.0016177,0.137293,0.0294199,9.65955
-407456,120.32,0.11,42.13,0,0,0,0,0,0,0,0,0,0.00583349,-0.00449231,0.261536,-0.965166,0.000384285,0.00400731,-0.0016177,0.137293,0.0294199,9.65955
-404830,120.32,0.11,42.13,0,0,0,0,0,0,0,0,0,0.00583349,-0.00449231,0.261536,-0.965166,0.000384285,0.00400731,-0.0016177,0.137293,0.0294199,9.65955
-402311,120.32,0.11,42.13,0,0,0,0,0,0,0,0,0,0.00583349,-0.00449231,0.261536,-0.965166,0.000384285,0.00400731,-0.0016177,0.137293,0.0294199,9.65955
-399686,120.32,0.11,42.13,0,0,0,0,0,0,0,0,0,0.00583349,-0.00449231,0.261536,-0.965166,0.000384285,0.00400731,-0.0016177,0.137293,0.0294199,9.65955
-397060,120.32,0.11,42.13,0,0,0,0,0,0,0,0,0,0.00583349,-0.00449231,0.261536,-0.965166,0.000384285,0.00400731,-0.0016177,0.137293,0.0294199,9.65955
-394809,120.32,0.11,42.13,0,0,0,0,0,0,0,0,0,0.00583349,-0.00449231,0.261536,-0.965166,0.000384285,0.00400731,-0.0016177,0.137293,0.0294199,9.65955
-392233,120.32,0.11,42.13,0,0,0,0,0,0,0,0,0,0.00583349,-0.00449231,0.261536,-0.965166,0.000384285,0.00400731,-0.0016177,0.137293,0.0294199,9.65955
-389519,120.32,0.11,42.13,0,0,0,0,0,0,0,0,0,0.00583349,-0.00449231,0.261536,-0.965166,0.000384285,0.00400731,-0.0016177,0.137293,0.0294199,9.65955
-386886,120.32,0.11,42.13,0,0,0,0,0,0,0,0,0,0.00583349,-0.00449231,0.261536,-0.965166,0.000384285,0.00400731,-0.0016177,0.137293,0.0294199,9.65955
-384415,120.32,0.11,42.13,0,0,0,0,0,0,0,0,0,0.00583349,-0.00449231,0.261536,-0.965166,0.000384285,0.00400731,-0.0016177,0.137293,0.0294199,9.65955
-381513,120.32,0.11,42.13,0,0,0,0,0,0,0,0,0,0.00583349,-0.00449231,0.261536,-0.965166,0.000384285,0.00400731,-0.0016177,0.137293,0.0294199,9.65955
-378806,120.32,0.11,42.13,0,0,0,0,0,0,0,0,0,0.00583349,-0.00449231,0.261536,-0.965166,0.000384285,0.00400731,-0.0016177,0.137293,0.0294199,9.65955
-376389,120.32,0.11,42.13,0,0,0,0,0,0,0,0,0,0.00583349,-0.00449231,0.261536,-0.965166,0.000384285,0.00400731,-0.0016177,0.137293,0.0294199,9.65955
-373922,120.32,0.11,42.13,0,0,0,0,0,0,0,0,0,0.00583349,-0.00449231,0.261536,-0.965166,0.000384285,0.00400731,-0.0016177,0.137293,0.0294199,9.65955
-371038,120.32,0.11,42.13,0,0,0,0,0,0,0,0,0,0.00583349,-0.00449231,0.261536,-0.965166,0.000384285,0.00400731,-0.0016177,0.137293,0.0294199,9.65955
-368286,120.32,0.11,42.13,0,0,0,0,0,0,0,0,0,0.00583349,-0.00449231,0.261536,-0.965166,0.000384285,0.00400731,-0.0016177,0.137293,0.0294199,9.65955
-365833,120.32,0.11,42.13,0,0,0,0,0,0,0,0,0,0.00583349,-0.00449231,0.261536,-0.965166,0.000384285,0.00400731,-0.0016177,0.137293,0.0294199,9.65955
-363445,120.32,0.11,42.13,0,0,0,0,0,0,0,0,0,0.00583349,-0.00449231,0.261536,-0.965166,0.000384285,0.00400731,-0.0016177,0.137293,0.0294199,9.65955
-360619,120.32,0.11,42.13,0,0,0,0,0,0,0,0,0,0.00583349,-0.00449231,0.261536,-0.965166,0.000384285,0.00400731,-0.0016177,0.137293,0.0294199,9.65955
-358226,120.32,0.11,42.13,0,0,0,0,0,0,0,0,0,0.00583349,-0.00449231,0.261536,-0.965166,0.000384285,0.00400731,-0.0016177,0.137293,0.0294199,9.65955
-355313,120.32,0.11,42.13,0,0,0,0,0,0,0,0,0,0.00583349,-0.00449231,0.261536,-0.965166,0.000384285,0.00400731,-0.0016177,0.137293,0.0294199,9.65955
-352338,120.32,0.11,42.13,0,0,0,0,0,0,0,0,0,0.00583349,-0.00449231,0.261536,-0.965166,0.000384285,0.00400731,-0.0016177,0.137293,0.0294199,9.65955
-349927,120.32,0.11,42.13,0,0,0,0,0,0,0,0,0,0.00583349,-0.00449231,0.261536,-0.965166,0.000384285,0.00400731,-0.0016177,0.137293,0.0294199,9.65955
-347446,120.32,0.11,42.13,0,0,0,0,0,0,0,0,0,0.00583349,-0.00449231,0.261536,-0.965166,0.000384285,0.00400731,-0.0016177,0.137293,0.0294199,9.65955
-344971,120.32,0.11,42.13,0,0,0,0,0,0,0,0,0,0.00583349,-0.00449231,0.261536,-0.965166,0.000384285,0.00400731,-0.0016177,0.137293,0.0294199,9.65955
-342421,120.32,0.11,42.13,0,0,0,0,0,0,0,0,0,0.00583349,-0.00449231,0.261536,-0.965166,0.000384285,0.00400731,-0.0016177,0.137293,0.0294199,9.65955
-337728,120.32,0.11,42.13,0,0,0,0,0,0,0,0,0,0.00583349,-0.00449231,0.261536,-0.965166,0.000384285,0.00400731,-0.0016177,0.137293,0.0294199,9.65955
-336153,120.32,0.11,42.14,0,0,0,0,0,0,0,0,0,0.00583349,-0.00449231,0.261536,-0.965166,0.000384285,0.00400731,-0.0016177,0.137293,0.0294199,9.65955
-332874,120.32,0.11,42.14,0,0,0,0,0,0,0,0,0,0.00583349,-0.00449231,0.261536,-0.965166,0.000384285,0.00400731,-0.0016177,0.137293,0.0294199,9.65955
